,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
159,proprietor,,emerge," Suddenly , the proprietor emerged from his office .",4,0,"proprietor has property old proprietor is at location bar proprietor is used for sell good emerge desires freedom. emerge is at location subway. emerge is used for get through.  Suddenly , the proprietor emerged from his office .",42
160,result,,emerge, Some nice results emerged from the study .,3,1,result has property bad result is at location math result is used for make something emerge desires freedom. emerge is at location subway. emerge is used for get through.  Some nice results emerged from the study .,40
161,event,,engrave, The event engraved itself into her memory .,2,1,event has property important event is at location disneyland event is used for event engrave desires be forgive. engrave is at location grave. engrave is used for bury dead body.  The event engraved itself into her memory .,40
162,pen,,engrave, engrave the pen with the owner 's name .,0,0,pen has property black pen is at location desk pen is used for write engrave desires be forgive. engrave is at location grave. engrave is used for bury dead body.  engrave the pen with the owner 's name .,39
163,formula,,erase, Please erase the formula on the blackboard -- it is wrong !,1,0,formula has property complex formula is at location laboratory formula is used for determine value erase desires write. erase is at location desk. erase is used for erase.  Please erase the formula on the blackboard -- it is wrong !,41
164,disk,,erase, Who erased the files form my hard disk ?,1,0,disk has property round disk is at location computer disk is used for store data erase desires write. erase is at location desk. erase is used for erase.  Who erased the files form my hard disk ?,38
165,unrest,,erupt, Unrest erupted in the country .,1,1,unrest has property bad unrest is at location city unrest is used for make war erupt desires burn. erupt is at location war. erupt is used for anger.  Unrest erupted in the country .,35
166,tooth,,erupt, The tooth erupted and had to be extracted .,2,1,tooth has property pointy tooth is at location your mouth tooth is used for chew erupt desires burn. erupt is at location war. erupt is used for anger.  The tooth erupted and had to be extracted .,39
167,rash,,erupt, A rash erupted on her arms after she had touched the exotic plant .,2,1,rash has property itchy rash is at location your finger rash is used for sting erupt desires burn. erupt is at location war. erupt is used for anger.  A rash erupted on her arms after she had touched the exotic plant .,44
168,bomb,,explode, We exploded the nuclear bomb .,1,0,bomb has property dangerous bomb is at location bomber plane bomb is used for kill person explode desires explode. explode is at location space. explode is used for destroy thing.  We exploded the nuclear bomb .,37
169,bottle,,explode, The champagne bottle exploded .,3,0,bottle has property empty bottle is at location kitchen bottle is used for hold liquid explode desires explode. explode is at location space. explode is used for destroy thing.  The champagne bottle exploded .,37
170,boss,,explode, The boss exploded when he heard of the resignation of the secretary .,2,1,boss has property important boss is at location office boss is used for work explode desires explode. explode is at location space. explode is used for destroy thing.  The boss exploded when he heard of the resignation of the secretary .,43
171,bridge,,explode, The enemy exploded the bridge .,2,0,bridge has property very tall bridge is at location river bridge is used for cross water explode desires explode. explode is at location space. explode is used for destroy thing.  The enemy exploded the bridge .,38
172,lock,,fasten, He fastened the lock onto the door .,1,0,lock has property hard to pick lock is at location garage lock is used for keep person out fasten desires fly. fasten is at location airplane. fasten is used for fasten coat.  He fastened the lock onto the door .,41
173,dress,,fasten, This dress fastens in the back .,2,0,dress has property sexy dress is at location suitcase dress is used for dress fasten desires fly. fasten is at location airplane. fasten is used for fasten coat.  This dress fastens in the back .,37
174,nickname,,fasten, They fastened various nicknames to each other .,1,1,nickname has property funny nickname is at location dictionary nickname is used for insult fasten desires fly. fasten is at location airplane. fasten is used for fasten coat.  They fastened various nicknames to each other .,37
175,grape,,ferment, We ferment the grapes for a very long time to achieve high alcohol content .,1,0,grape has property green grape is at location market grape is used for eat ferment desires food. ferment is at location stew. ferment is used for make wine.  We ferment the grapes for a very long time to achieve high alcohol content .,44
176,child,,fill, fill the child with pride .,0,1,child has property very creative child is at location kindergarten child is used for play with fill desires food. fill is at location jar. fill is used for fill empty.  fill the child with pride .,36
177,pool,,fill, The pool slowly filled with water .,3,0,pool has property fun pool is at location backyard pool is used for swim in fill desires food. fill is at location jar. fill is used for fill empty.  The pool slowly filled with water .,39
178,container,,fill, The liquid fills the container .,2,0,container has property heavy container is at location kitchen container is used for hold thing fill desires food. fill is at location jar. fill is used for fill empty.  The liquid fills the container .,37
179,wing,,flap, The bird flapped its wings .,2,0,wing has property very useful wing is at location airplane wing is used for lift flap desires flap. flap is at location window. flap is used for open flap.  The bird flapped its wings .,37
180,star,,flare, Every star seemed to flare with new intensity .,4,1,star has property big star is at location outerspace star is used for travel between solar system flare desires burn. flare is at location electrical circuit. flare is used for light cigarette.  Every star seemed to flare with new intensity .,45
181,light,,flash, The lights were flashing .,3,0,light has property bright light is at location in room light is used for illuminate flash desires play game. flash is at location television. flash is used for show off.  The lights were flashing .,38
182,intelligence,,flash, The latest intelligence is flashed to all command posts .,4,1,intelligence has property useful intelligence is at location computer intelligence is used for manipulate flash desires play game. flash is at location television. flash is used for show off.  The latest intelligence is flashed to all command posts .,43
183,bill,,flash, he flashed a $ 100 bill .,1,1,bill has property due bill is at location mail bill is used for pay bill flash desires play game. flash is at location television. flash is used for show off.  he flashed a $ 100 bill .,38
184,star,,flash, A shooting star flashed and was gone .,3,0,star has property big star is at location outerspace star is used for travel between solar system flash desires play game. flash is at location television. flash is used for show off.  A shooting star flashed and was gone .,43
185,log,,float, He floated the logs down the river .,1,0,log has property fun log is at location forest log is used for build campfire float desires float on water. float is at location water. float is used for exercise.  He floated the logs down the river .,39
186,idea,,float, The Republicans are floating the idea of a tax reform .,3,1,idea has property important idea is at location church idea is used for understand float desires float on water. float is at location water. float is used for exercise.  The Republicans are floating the idea of a tax reform .,43
187,dancer,,float, The dancer floated across the stage .,2,1,dancer has property sexy dancer is at location dance club dancer is used for dance float desires float on water. float is at location water. float is used for exercise.  The dancer floated across the stage .,39
188,ruble,,float, The government floated the ruble for a few months .,2,1,ruble has property heavy ruble is at location jar ruble is used for make noise float desires float on water. float is at location water. float is used for exercise.  The government floated the ruble for a few months .,42
189,village,,flood, The swollen river flooded the village .,3,0,village has property fun village is at location country village is used for live in flood desires extinguish fire. flood is at location flood area. flood is used for flood.  The swollen river flooded the village .,40
190,market,,flood, flood the market with tennis shoes .,0,1,market has property very popular market is at location city market is used for buy thing flood desires extinguish fire. flood is at location flood area. flood is used for flood.  flood the market with tennis shoes .,38
191,basement,,flood, Our basement flooded during the heavy rains .,2,0,basement has property dark basement is at location build basement is used for store thing flood desires extinguish fire. flood is at location flood area. flood is used for flood.  Our basement flooded during the heavy rains .,40
192,crowd,,flow, The crowd flowed out of the stadium .,2,1,crowd has property noisy crowd is at location stadium crowd is used for watch sport flow desires flow. flow is at location river. flow is used for move thing.  The crowd flowed out of the stadium .,39
193,water,,flow, Water flowed into the cave .,1,0,water has property necessary for life water is at location ice cube water is used for wash flow desires flow. flow is at location river. flow is used for move thing.  Water flowed into the cave .,38
194,champagne,,flow, The champagne flowed at the wedding .,2,1,champagne has property bubbly champagne is at location bar champagne is used for celebrate flow desires flow. flow is at location river. flow is used for move thing.  The champagne flowed at the wedding .,37
195,garbage,,flush, The garbage flushed down the river .,2,0,garbage has property bad garbage is at location trash garbage is used for recycle flush desires masturbate. flush is at location toilet. flush is used for hide.  The garbage flushed down the river .,36
196,sky,,flush, the sky flushed with rosy splendor .,2,1,sky has property black at night sky is at location sky sky is used for fly flush desires masturbate. flush is at location toilet. flush is used for hide.  the sky flushed with rosy splendor .,38
197,wound,,flush, flush the wound with antibiotics .,0,1,wound has property painful wound is at location war wound is used for stop bleed flush desires masturbate. flush is at location toilet. flush is used for hide.  flush the wound with antibiotics .,34
198,character,,form, form the young child 's character .,0,1,character has property fun character is at location play in play character is used for entertainment form desires be free. form is at location book. form is used for make thing.  form the young child 's character .,38
199,water,,form, the water formed little beads .,2,0,water has property necessary for life water is at location ice cube water is used for wash form desires be free. form is at location book. form is used for make thing.  the water formed little beads .,40
200,language,,fracture, This writer really fractures the language .,3,1,language has property complex language is at location language language is used for communicate fracture desires break. fracture is at location artery. fracture is used for break bone.  This writer really fractures the language .,38
201,balance,,fracture, These events could fracture the balance of power .,3,1,balance has property important balance is at location desk balance is used for weigh item fracture desires break. fracture is at location artery. fracture is used for break bone.  These events could fracture the balance of power .,41
202,bolt,,fracture, The pothole fractured a bolt on the axle .,2,0,bolt has property hard bolt is at location garage bolt is used for fasten thing together fracture desires break. fracture is at location artery. fracture is used for break bone.  The pothole fractured a bolt on the axle .,41
203,car,,fuel," fuel aircraft , ships , and cars .",0,0,"car has property dangerous car is at location in garage car is used for travel fuel desires fuel. fuel is at location plane. fuel is used for travel.  fuel aircraft , ships , and cars .",36
204,tanker,,fuel, The tanker fueled in Bahrain .,2,0,tanker has property very noisy tanker is at location airport tanker is used for ship cargo fuel desires fuel. fuel is at location plane. fuel is used for travel.  The tanker fueled in Bahrain .,37
205,debate,,fuel, fuel the debate on creationism .,0,1,debate has property important debate is at location debate debate is used for debate fuel desires fuel. fuel is at location plane. fuel is used for travel.  fuel the debate on creationism .,33
206,press,,gag, The press was gagged .,3,1,press has property important press is at location television press is used for transmit information gag desires gag. gag is at location gag. gag is used for gag.  The press was gagged .,36
207,horse,,gallop, The horse was galloping along .,3,0,horse has property big horse is at location kentucky derby horse is used for ride gallop desires run. gallop is at location horse. gallop is used for ride horse.  The horse was galloping along .,38
208,girl,,glare, The girl glared at the man who tried to make a pass at her .,2,0,girl has property cute girl is at location school girl is used for love glare desires be read. glare is at location person. glare is used for hurt eye.  The girl glared at the man who tried to make a pass at her .,46
209,moon,,glare, The moon glared back at itself from the lake 's surface .,2,1,moon has property round moon is at location sky moon is used for energy glare desires be read. glare is at location person. glare is used for hurt eye.  The moon glared back at itself from the lake 's surface .,43
210,sun,,glare, The sun glared down on us .,2,1,sun has property bright sun is at location sky sun is used for energy glare desires be read. glare is at location person. glare is used for hurt eye.  The sun glared down on us .,38
211,firefly,,glow, The fireflies were glowing and flying about in the garden .,3,0,firefly has property fly firefly is at location web firefly is used for fly glow desires illuminate. glow is at location casino. glow is used for illuminate.  The fireflies were glowing and flying about in the garden .,41
212,face,,glow, Her face glowed when she came out of the sauna .,2,1,face has property round face is at location face face is used for look at thing glow desires illuminate. glow is at location casino. glow is used for illuminate.  Her face glowed when she came out of the sauna .,42
213,coal,,glow, The coals were glowing in the dark .,3,0,coal has property hot coal is at location coal mine coal is used for cook glow desires illuminate. glow is at location casino. glow is used for illuminate.  The coals were glowing in the dark .,39
214,heart,,glow, Make the people 's hearts glow .,5,1,heart has property strong heart is at location person heart is used for love glow desires illuminate. glow is at location casino. glow is used for illuminate.  Make the people 's hearts glow .,39
215,passenger,,grab, The passenger grabbed for the oxygen mask .,2,0,passenger has property drive passenger is at location bus stop passenger is used for drive grab desires have sex. grab is at location fridge. grab is used for hold on to something.  The passenger grabbed for the oxygen mask .,42
216,hand,,grab, She grabbed the child 's hand and ran out of the room .,1,0,hand has property hold up by wrist hand is at location purse hand is used for hold thing grab desires have sex. grab is at location fridge. grab is used for hold on to something.  She grabbed the child 's hand and ran out of the room .,49
217,story,,grab, This story will grab you .,3,1,story has property inaccurate story is at location newspaper story is used for entertainment grab desires have sex. grab is at location fridge. grab is used for hold on to something.  This story will grab you .,40
218,conversation,,gravitate, The conversation gravitated towards politics .,2,1,conversation has property important to person conversation is at location dinner conversation is used for communicate gravitate desires good life. gravitate is at location universe. gravitate is used for make something.  The conversation gravitated towards politics .,39
219,boy,,gravitate, Boys gravitate towards girls at that age .,1,1,boy has property male boy is at location school boy is used for play with gravitate desires good life. gravitate is at location universe. gravitate is used for make something.  Boys gravitate towards girls at that age .,39
220,star,,gravitate, The stars gravitate towards each other .,2,0,star has property big star is at location outerspace star is used for travel between solar system gravitate desires good life. gravitate is at location universe. gravitate is used for make something.  The stars gravitate towards each other .,41
221,spice,,grind, grind the spices in a mortar .,0,0,spice has property spicy spice is at location pantry spice is used for flavor food grind desires be clean. grind is at location grind. grind is used for move thing.  grind the spices in a mortar .,37
222,mind,,grope, His mind groped to make the connection .,2,1,mind has property good mind is at location your head mind is used for think grope desires your partner. grope is at location your pant. grope is used for hold thing.  His mind groped to make the connection .,41
223,woman,,grope, He made some sexual advances at the woman in his office and groped her repeatedly .,12,0,woman has property walk along beach woman is at location bed woman is used for have sex grope desires your partner. grope is at location your pant. grope is used for hold thing.  He made some sexual advances at the woman in his office and groped her repeatedly .,61
224,man,,guard, There will be men guarding the horses .,4,0,man has property male man is at location office man is used for love guard desires freedom. guard is at location prison. guard is used for enforce law.  There will be men guarding the horses .,40
225,possession,,guard, Please guard my possessions while I 'm away .,1,0,possession has property bad possession is at location bank possession is used for protect guard desires freedom. guard is at location prison. guard is used for enforce law.  Please guard my possessions while I 'm away .,38
226,vaccine,,guard, This vaccine will guard you against infection .,3,1,vaccine has property contagious vaccine is at location hospital vaccine is used for cure illness guard desires freedom. guard is at location prison. guard is used for enforce law.  This vaccine will guard you against infection .,40
227,lava,,gutter, The cooling lava continued to gutter toward lower ground .,5,0,lava has property hot lava is at location volcano lava is used for cook gutter desires water. gutter is at location street. gutter is used for throw up.  The cooling lava continued to gutter toward lower ground .,43
228,tear,,gutter, Tears guttered down her face .,1,1,tear has property messy tear is at location your eye tear is used for cry gutter desires water. gutter is at location street. gutter is used for throw up.  Tears guttered down her face .,36
229,rain,,gutter, The heavy rain guttered the soil .,3,0,rain has property wet rain is at location rain rain is used for make water fall gutter desires water. gutter is at location street. gutter is used for throw up.  The heavy rain guttered the soil .,40
230,building,,gutter, The roofer began to gutter the buildings .,4,0,building has property tall building is at location build building is used for shelter gutter desires water. gutter is at location street. gutter is used for throw up.  The roofer began to gutter the buildings .,40
231,color,,harmonize, The colors do n't harmonize .,4,1,color has property reflective color is at location rainbow color is used for make picture harmonize desires sing. harmonize is at location concert. harmonize is used for make music.  The colors do n't harmonize .,39
232,goal,,harmonize, harmonize one 's goals with one 's abilities .,0,1,goal has property important goal is at location school goal is used for accomplish goal harmonize desires sing. harmonize is at location concert. harmonize is used for make music.  harmonize one 's goals with one 's abilities .,38
233,work,,heap, He heaped him with work .,1,1,work has property hard work is at location office work is used for earn money heap desires water. heap is at location closet. heap is used for sleep on.  He heaped him with work .,36
234,firewood,,heap, heap firewood around the fireplace .,0,0,firewood has property useful firewood is at location build firewood is used for cook heap desires water. heap is at location closet. heap is used for sleep on.  heap firewood around the fireplace .,34
235,platter,,heap, heap the platter with potatoes .,0,0,platter has property round platter is at location restaurant platter is used for hold food heap desires water. heap is at location closet. heap is used for sleep on.  heap the platter with potatoes .,35
236,boar,,hunt, Goering often hunted wild boars in Poland .,2,0,boar has property big boar is at location forest boar is used for kill deer hunt desires kill. hunt is at location forest. hunt is used for sport.  Goering often hunted wild boars in Poland .,38
237,immigrant,,hunt, They hunted the unwanted immigrants out of the neighborhood .,1,1,immigrant has property ethnic immigrant is at location city immigrant is used for work hunt desires kill. hunt is at location forest. hunt is used for sport.  They hunted the unwanted immigrants out of the neighborhood .,38
238,oscillator,,hunt, The oscillator hunts about the correct frequency .,2,1,oscillator has property very old oscillator is at location computer oscillator is used for power generator hunt desires kill. hunt is at location forest. hunt is used for sport.  The oscillator hunts about the correct frequency .,39
239,back,,hurt, This exercise will hurt your back .,3,0,back has property good back is at location desk back is used for close hurt desires be free. hurt is at location war. hurt is used for hurt.  This exercise will hurt your back .,38
240,business,,hurt, Our business was hurt by the new competition .,3,1,business has property profitable business is at location city business is used for sell product hurt desires be free. hurt is at location war. hurt is used for hurt.  Our business was hurt by the new competition .,41
241,heat,,ignite, Great heat can ignite almost any dry matter .,3,0,heat has property hot heat is at location oven heat is used for cook ignite desires light. ignite is at location fire. ignite is used for cook.  Great heat can ignite almost any dry matter .,39
242,gas,,ignite, Marsh gases ignited suddenly .,2,0,gas has property flammable gas is at location gas station gas is used for fuel ignite desires light. ignite is at location fire. ignite is used for cook.  Marsh gases ignited suddenly .,35
243,hatred,,ignite, The ostentatious way of living of the rich ignites the hatred of the poor .,8,1,hatred has property bad hatred is at location war hatred is used for hate ignite desires light. ignite is at location fire. ignite is used for cook.  The ostentatious way of living of the rich ignites the hatred of the poor .,50
244,plant,,immigrate, only few plants can immigrate to the island .,4,1,plant has property green plant is at location garden plant is used for grow food immigrate desires money. immigrate is at location country. immigrate is used for get money.  only few plants can immigrate to the island .,42
245,people,,immigrate, Many people immigrated at the beginning of the 20th century .,2,0,people has property selfish people is at location bus stop people is used for work immigrate desires money. immigrate is at location country. immigrate is used for get money.  Many people immigrated at the beginning of the 20th century .,42
246,head,,incline, She inclined her head to the student .,1,0,head has property round head is at location head head is used for think incline desires ride bicycle. incline is at location mountain. incline is used for get across obstacle.  She inclined her head to the student .,39
247,language,,incline, Their language inclines us to believe them .,2,1,language has property complex language is at location language language is used for communicate incline desires ride bicycle. incline is at location mountain. incline is used for get across obstacle.  Their language inclines us to believe them .,40
248,child,,infect, Your children have infected you with this head cold .,3,0,child has property very creative child is at location kindergarten child is used for play with infect desires kill. infect is at location hospital. infect is used for kill.  Your children have infected you with this head cold .,42
249,society,,infect, society was infected by racism .,2,1,society has property corrupt society is at location country society is used for live in infect desires kill. infect is at location hospital. infect is used for kill.  society was infected by racism .,36
250,laughter,,infect, His laughter infects everyone who is in the same room .,2,1,laughter has property good laughter is at location movie laughter is used for fun infect desires kill. infect is at location hospital. infect is used for kill.  His laughter infects everyone who is in the same room .,40
251,charge,,inflate, The charges were inflated .,3,1,charge has property bad charge is at location courtroom charge is used for enforce law inflate desires fly. inflate is at location air. inflate is used for air pressure.  The charges were inflated .,37
252,economy,,inflate, The war inflated the economy .,2,1,economy has property bad economy is at location city economy is used for buy thing inflate desires fly. inflate is at location air. inflate is used for air pressure.  The war inflated the economy .,37
253,currency,,inflate, inflate the currency .,0,1,currency has property worthless currency is at location bank currency is used for buy thing inflate desires fly. inflate is at location air. inflate is used for air pressure.  inflate the currency .,33
254,castle,,inherit, I inherited a castle from my French grandparents .,1,0,castle has property big castle is at location england castle is used for keep person safe inherit desires money. inherit is at location house. inherit is used for inherit wealth.  I inherited a castle from my French grandparents .,40
255,problem,,inherit, The new chairman inherited many problems from the previous chair .,3,1,problem has property bad problem is at location office problem is used for solve inherit desires money. inherit is at location house. inherit is used for inherit wealth.  The new chairman inherited many problems from the previous chair .,42
256,eyesight,,inherit, I inherited my good eyesight from my mother .,1,0,eyesight has property complicate eyesight is at location person eyesight is used for see inherit desires money. inherit is at location house. inherit is used for inherit wealth.  I inherited my good eyesight from my mother .,38
257,glucose,,inject, We injected the glucose into the patient 's vein .,1,0,glucose has property good for you glucose is at location sugar bowl glucose is used for make sugar inject desires inject. inject is at location hospital. inject is used for kill someone.  We injected the glucose into the patient 's vein .,43
258,life,,inject, He injected new life into the performance .,1,1,life has property fragile life is at location earth life is used for live inject desires inject. inject is at location hospital. inject is used for kill someone.  He injected new life into the performance .,37
259,hydrogen,,inject, inject hydrogen into the balloon .,0,0,hydrogen has property very dense hydrogen is at location space hydrogen is used for energy inject desires inject. inject is at location hospital. inject is used for kill someone.  inject hydrogen into the balloon .,35
260,program,,interrupt, We interrupt the program for the following messages .,1,0,program has property complex program is at location computer program is used for program interrupt desires answer. interrupt is at location church. interrupt is used for get information.  We interrupt the program for the following messages .,38
261,pregnancy,,interrupt, She interrupted her pregnancy .,1,1,pregnancy has property fun pregnancy is at location womb pregnancy is used for have sex interrupt desires answer. interrupt is at location church. interrupt is used for get information.  She interrupted her pregnancy .,35
262,poland,,invade," Hitler invaded Poland on September 1 , 1939 .",1,0,"poland has property south of europe poland is at location in europe poland is used for invade poland invade desires invade. invade is at location war. invade is used for invade.  Hitler invaded Poland on September 1 , 1939 .",41
263,colleague,,invade, This new colleague invades my territory .,3,1,colleague has property helpful colleague is at location office colleague is used for help invade desires invade. invade is at location war. invade is used for invade.  This new colleague invades my territory .,37
264,lungs,,invade, The cancer had invaded her lungs .,3,1,lungs has property important for life lungs is at location person lungs is used for breathe invade desires invade. invade is at location war. invade is used for invade.  The cancer had invaded her lungs .,39
265,pedal,,jam, The driver jammed the brake pedal to the floor .,2,0,pedal has property hard pedal is at location car pedal is used for drive jam desires eat. jam is at location jar. jam is used for eat.  The driver jammed the brake pedal to the floor .,39
266,mechanism,,jam, the mechanism jammed .,2,0,mechanism has property complex mechanism is at location computer mechanism is used for open door jam desires eat. jam is at location jar. jam is used for eat.  the mechanism jammed .,34
267,account,,juggle, juggle an account so as to hide a deficit .,0,1,account has property important account is at location your bank account account is used for pay bill juggle desires juggle. juggle is at location disneyland. juggle is used for fun.  juggle an account so as to hide a deficit .,40
268,job,,juggle, She had to juggle her job and her children .,3,1,job has property hard job is at location office job is used for provide service juggle desires juggle. juggle is at location disneyland. juggle is used for fun.  She had to juggle her job and her children .,41
269,ball,,juggle, the player juggled the ball .,2,0,ball has property round ball is at location toy store ball is used for play basketball juggle desires juggle. juggle is at location disneyland. juggle is used for fun.  the player juggled the ball .,37
270,action,,key, key one 's actions to the voters ' prevailing attitude .,0,1,action has property important action is at location movie action is used for make money key desires be write. key is at location keyring. key is used for unlock door.  key one 's actions to the voters ' prevailing attitude .,41
271,dog,,kick, The boy kicked the dog .,2,0,dog has property loyal dog is at location your house dog is used for protect person kick desires play. kick is at location soccer game. kick is used for get in fight.  The boy kicked the dog .,40
272,gun,,kick, The gun kicked back into my shoulder .,2,0,gun has property dangerous gun is at location police station gun is used for kill person kick desires play. kick is at location soccer game. kick is used for get in fight.  The gun kicked back into my shoulder .,42
273,check,,kite, He kited many checks .,1,1,check has property necessary to get money check is at location desk check is used for pay bill kite desires fly. kite is at location sky. kite is used for fun.  He kited many checks .,37
274,dollar,,kite, The businessman kited millions of dollars .,2,1,dollar has property worthless dollar is at location purse dollar is used for buy thing kite desires fly. kite is at location sky. kite is used for fun.  The businessman kited millions of dollars .,37
275,pilot,,kite, The pilot kited for a long time over the mountains .,2,0,pilot has property fly pilot is at location in plane pilot is used for fly kite desires fly. kite is at location sky. kite is used for fun.  The pilot kited for a long time over the mountains .,41
276,bird,,land, The bird landed on the highest branch .,2,0,bird has property very smart bird is at location in sky bird is used for fly land desires water. land is at location earth. land is used for grow food.  The bird landed on the highest branch .,40
277,airplane,,land, the pilot managed to land the airplane safely .,4,0,airplane has property noisy airplane is at location airport airplane is used for travel land desires water. land is at location earth. land is used for grow food.  the pilot managed to land the airplane safely .,41
278,jail,,land, this may land you in jail .,2,1,jail has property bad jail is at location jail jail is used for punishment land desires water. land is at location earth. land is used for grow food.  this may land you in jail .,37
279,smuggler,,land, The drug smugglers landed the heroin on the beach of the island .,3,0,smuggler has property illegal activity smuggler is at location port smuggler is used for criminal land desires water. land is at location earth. land is used for grow food.  The drug smugglers landed the heroin on the beach of the island .,45
280,blow,,land, He landed several blows on his opponent 's head .,1,1,blow has property fun blow is at location wall blow is used for hit someone land desires water. land is at location earth. land is used for grow food.  He landed several blows on his opponent 's head .,40
281,ship,,land, The ship landed in Pearl Harbor .,2,0,ship has property noisy ship is at location ocean ship is used for travel land desires water. land is at location earth. land is used for grow food.  The ship landed in Pearl Harbor .,37
282,book,,lay, lay the books on the table .,0,0,book has property heavy book is at location library book is used for learn lay desires play. lay is at location in bed. lay is used for sleep.  lay the books on the table .,35
283,foundation,,lay, lay the foundation for a new health care plan .,0,1,foundation has property hard foundation is at location build foundation is used for build wall lay desires play. lay is at location in bed. lay is used for sleep.  lay the foundation for a new health care plan .,39
284,responsibility,,lay, lay a responsibility on someone .,0,1,responsibility has property important responsibility is at location school responsibility is used for make decision lay desires play. lay is at location in bed. lay is used for sleep.  lay a responsibility on someone .,35
285,news,,leak, The news were leaked to the paper .,3,1,news has property bad news is at location television news is used for gossip leak desires leak. leak is at location faucet. leak is used for make water transparent.  The news were leaked to the paper .,40
286,water,,leak, Water leaked out of the can into the backpack .,1,0,water has property necessary for life water is at location ice cube water is used for wash leak desires leak. leak is at location faucet. leak is used for make water transparent.  Water leaked out of the can into the backpack .,43
287,container,,leak, The container leaked gasoline .,2,0,container has property heavy container is at location kitchen container is used for hold thing leak desires leak. leak is at location faucet. leak is used for make water transparent.  The container leaked gasoline .,37
288,rifle,,lean, He leaned his rifle against the wall .,1,0,rifle has property dangerous rifle is at location armory rifle is used for kill person lean desires be with woman. lean is at location kitchen. lean is used for support.  He leaned his rifle against the wall .,39
289,car,,lend, I will lend you my car .,2,0,car has property dangerous car is at location in garage car is used for travel lend desires get money. lend is at location bank. lend is used for buy thing.  I will lend you my car .,39
290,story,,lend, This story would lend itself well to serialization on television .,3,1,story has property inaccurate story is at location newspaper story is used for entertainment lend desires get money. lend is at location bank. lend is used for buy thing.  This story would lend itself well to serialization on television .,43
291,criticism,,level, level criticism or charges at somebody .,0,1,criticism has property bad criticism is at location school criticism is used for make person angry level desires win. level is at location desk. level is used for measure weight.  level criticism or charges at somebody .,37
292,building,,level, The building was levelled .,3,0,building has property tall building is at location build building is used for shelter level desires win. level is at location desk. level is used for measure weight.  The building was levelled .,36
293,ground,,level, The ground levelled off .,2,0,ground has property flat ground is at location grind ground is used for stand on level desires win. level is at location desk. level is used for measure weight.  The ground levelled off .,36
294,fate,,lie, The fate of Bosnia lies in the hands of the West .,4,1,fate has property inevitable fate is at location universe fate is used for end life lie desires win. lie is at location tabloid newspaper. lie is used for deception.  The fate of Bosnia lies in the hands of the West .,45
295,conversation,,lighten, the conversation lightened me up a bit .,2,1,conversation has property important to person conversation is at location dinner conversation is used for communicate lighten desires light. lighten is at location boat. lighten is used for lighten mood.  the conversation lightened me up a bit .,40
296,load,,lighten, she lightened the load on the tired donkey .,1,0,load has property heavy load is at location garage load is used for carry lighten desires light. lighten is at location boat. lighten is used for lighten mood.  she lightened the load on the tired donkey .,38
297,room,,lighten, The room lightened up .,2,0,room has property dark room is at location house room is used for sleep lighten desires light. lighten is at location boat. lighten is used for lighten mood.  The room lightened up .,35
298,tree,,line, trees line the riverbank .,1,1,tree has property green tree is at location forest tree is used for shade line desires win. line is at location subway. line is used for measure.  trees line the riverbank .,33
299,sorrow,,line, sorrow had lined his face .,2,1,sorrow has property bad sorrow is at location funeral sorrow is used for mourn line desires win. line is at location subway. line is used for measure.  sorrow had lined his face .,35
300,book,,line, lined books are more enduring .,0,0,book has property heavy book is at location library book is used for learn line desires win. line is at location subway. line is used for measure.  lined books are more enduring .,33
301,truck,,load, load the truck with hay .,0,0,truck has property noisy truck is at location garage truck is used for transport thing load desires travel. load is at location garage. load is used for carry.  load the truck with hay .,34
302,gun,,load, He loaded his gun carefully .,1,0,gun has property dangerous gun is at location police station gun is used for kill person load desires travel. load is at location garage. load is used for carry.  He loaded his gun carefully .,36
303,bag,,load, load the bags onto the trucks .,0,0,bag has property heavy bag is at location grocery store bag is used for carry thing load desires travel. load is at location garage. load is used for carry.  load the bags onto the trucks .,36
304,bike,,lock, Lock the bike to the fence !,0,0,bike has property fun bike is at location garage bike is used for travel lock desires open. lock is at location garage. lock is used for keep person out.  Lock the bike to the fence !,36
305,knee,,lock, The therapist noticed that the patient 's knees tended to lock in this exercise .,10,0,knee has property bend knee is at location table knee is used for stand lock desires open. lock is at location garage. lock is used for keep person out.  The therapist noticed that the patient 's knees tended to lock in this exercise .,54
306,hand,,lock, He locked his hands around her neck .,1,1,hand has property hold up by wrist hand is at location purse hand is used for hold thing lock desires open. lock is at location garage. lock is used for keep person out.  He locked his hands around her neck .,42
307,laughing,,lock, He was locked in a laughing fit .,2,1,laughing has property good laughing is at location circus laughing is used for fun lock desires open. lock is at location garage. lock is used for keep person out.  He was locked in a laughing fit .,39
308,jewel,,lock, She locked her jewels in the safe .,1,0,jewel has property expensive jewel is at location jewelry store jewel is used for play lock desires open. lock is at location garage. lock is used for keep person out.  She locked her jewels in the safe .,39
309,bicycle,,loop, The bicycle looped around the tree .,2,1,bicycle has property fun bicycle is at location street corner bicycle is used for travel loop desires play game. loop is at location bicycle. loop is used for hold thing together.  The bicycle looped around the tree .,40
310,plane,,loop, The stunt pilot looped his plane .,3,0,plane has property fly plane is at location airport plane is used for fly loop desires play game. loop is at location bicycle. loop is used for hold thing together.  The stunt pilot looped his plane .,40
